date,bonds,bonds_global_gov,bonds_global,bonds_em_hc,bonds_em_local,equities_ch,equities_global_dev,equities_em,equities_global_sc,private_equity,infrastructure,ils,gold
31.12.93,0.007367965,0.014281565,0.012714088,0.090363618,0.075685578,0.068062812,0.0382876,0.142611657,,0.0382876,,,0.041644106
31.01.94,0.004338093,0.001727832,0.004157443,0.005326946,0.000504882,0.075971009,0.05286894,0.005521659,,0.103009504,,,-0.045819025
28.02.94,-0.00590728,-0.018498611,-0.025639506,-0.091294654,-0.037988413,-0.086756338,-0.038628991,-0.04448216,,-0.02080013,,,-0.016920143
31.03.94,-0.003862113,-0.011881968,-0.011561359,-0.133179905,-0.058846053,-0.025079735,-0.055864064,-0.108440172,,-0.028463154,,,0.006259702
30.04.94,-0.006758726,-0.005827371,-0.004228453,-0.018910052,-0.010419707,-0.01478215,0.030049672,-0.0212135,,0.022954593,,,-0.034316508
31.05.94,-0.003107051,-0.005192293,-0.005378546,0.077940555,0.009163656,-0.001769679,-0.000752887,0.030157279,,-0.011199731,,,0.025694016
30.06.94,-0.009452554,-0.007058855,-0.007582454,-0.056415501,-0.05226789,-0.036969089,-0.048497256,-0.07505929,,-0.025370908,,,-0.045432647
31.07.94,0.007496669,0.010569456,0.010597992,0.008088657,0.040887798,-0.017353407,0.024931883,0.065941179,,0.008656633,,,-0.005387535
31.08.94,-0.005526081,-0.005734423,-0.008787257,0.079119162,0.04808608,0.029788536,0.01837448,0.105362915,,0.016012478,,,-0.007084402
30.09.94,-0.002335938,-0.003615431,-0.004736231,0.025487893,-0.022715992,-0.038435744,-0.05698729,-0.020927529,,-0.025767334,,,-0.008911621
31.10.94,0.004084318,0.000899907,-0.001218256,-0.02923859,-0.024096266,-0.01347654,0.004873415,-0.041567144,,-0.000817404,,,-0.051618212
30.11.94,0.01186614,0.006446347,0.011944649,-0.000937276,0.021306756,0.033437468,0.010392662,0.001099065,,0.016310133,,,0.052538046
31.12.94,0.005880683,0.000775153,-0.003983271,-0.05773805,-0.053127955,0.009967878,-0.005240578,-0.098802417,,0.00814012,,,-0.014815888
31.01.95,0.007763848,0.011702911,0.010487754,-0.045983547,-0.066653539,-0.033100572,-0.0394898,-0.137840035,,-0.022051941,,,-0.04671629
28.02.95,0.006717842,0.013455998,0.002881719,-0.036449958,-0.02726395,0.030913383,-0.012856835,-0.053587075,,-0.000808858,,,-0.022287639
31.03.95,0.012466894,0.013218583,0.009027505,-0.015633587,-0.062956643,-0.034678309,-0.048838394,-0.09100598,,-0.031728257,,,-0.060119722
30.04.95,0.013824786,0.0127028,0.005499798,0.093490253,0.046315144,0.033466299,0.049709572,0.057949581,,0.032704459,,,0.003018304
31.05.95,0.008748603,0.03307446,0.037933565,0.082058971,0.063922517,0.068433164,0.031287748,0.073933478,,-0.004295926,,,0.014841361
30.06.95,0.005767616,-0.000706491,-0.004542501,0.020261528,-0.008834381,0.016138292,-0.013302866,-0.010324757,,0.051217556,,,-0.012497896
31.07.95,0.009025454,0.004112518,-0.000797906,-0.004174481,0.007473527,0.005697247,0.045107663,0.017308669,,0.033184348,,,-0.010103719
31.08.95,0.008678872,0.005681422,0.001922204,0.025693781,0.021439542,0.02623657,0.028652052,0.026758697,,0.043953862,,,0.050987683
30.09.95,0.012353584,0.010920693,0.00388123,0.027569659,-0.038865117,0.035172732,-0.019277254,-0.053122656,,0.043389376,,,-0.045104774
31.10.95,0.011748716,0.009158444,0.008033166,-0.007735397,-0.026144969,0.030638681,-0.0263022,-0.050005352,,-0.008866916,,,-0.013580914
30.11.95,0.016219703,0.016051254,0.015317002,0.023100871,0.029368344,0.045201768,0.068795471,0.01422183,,0.044649921,,,0.044670783
31.12.95,0,0.007112595,0.015581872,0.062670497,0.007248272,0.019011126,0.009189534,0.023545428,,0.020126785,,,-0.021657877
31.01.96,-0.003645787,0.006409245,0.011355124,0.081364322,0.082543273,-0.011208725,0.070896282,0.11906166,,0.046498806,,,0.098801274
29.02.96,0.001984445,-0.017172099,-0.020099336,-0.054899064,-0.019988541,0.034283641,-0.003380305,-0.025667708,,0.018282872,,,-0.023394421
31.03.96,0.006501808,0.000360124,-0.001209345,0.017883885,-0.003575376,0.077584442,0.00997713,0.001002441,,0.038944089,,,-0.018805983
30.04.96,0.006901601,0.000783716,0.011784601,0.045573644,0.064383272,0.005026058,0.070294862,0.083719293,,0.080559488,,,0.03282967
31.05.96,-0.010019743,0.001859709,0.000128737,0.014879994,0.003979353,-0.027602602,0.007156639,0.001612425,,0.049449003,,,0.00723687
30.06.96,0.00114657,0.007309695,0.005416385,0.025058685,0.006573479,0.048444557,0.004762414,0.005753731,,0.008698741,,,-0.024886357
31.07.96,0.008810071,0.002711111,0.000286535,0.014400533,-0.067202406,-0.06460104,-0.077301918,-0.11545254,,-0.060203678,,,-0.036845735
31.08.96,0.01079531,0.006003076,0.010072491,0.027552559,0.015242124,0.043404251,0.012192416,0.025775756,,0.026719803,,,0.002445531
30.09.96,0.013824962,0.016804418,0.017911951,0.055700342,0.053410759,0.021683266,0.087921836,0.05431059,,0.070838463,,,0.024615081
