date,avgSentimentClass,avgSentimentPositive,avgSentimentNegative,avgSentimentNeutral,numberOfEntries
2010-11-19,0.078088696,0.383856882,0.319110101,0.297033012,9899
2010-11-22,0.123192231,0.389211811,0.305702575,0.305085606,9473
2010-11-23,0.049687677,0.372208813,0.327890408,0.299900765,10566
2010-11-24,0.088437468,0.384557385,0.31698878,0.298453833,9747
2010-11-25,0.107866351,0.383737046,0.307325656,0.308937286,7602
2010-11-26,0.084038923,0.370012869,0.314568486,0.315418665,7913
2010-11-29,0.06167919,0.342182997,0.260511133,0.397305536,15305
2010-11-30,0.120285762,0.397141212,0.306437424,0.296421357,12038
2010-12-01,0.120934881,0.392103364,0.301605192,0.306291438,13007
2010-12-02,0.112225652,0.391891281,0.30417973,0.303928995,11664
2010-12-03,0.105113946,0.392141067,0.3162398,0.291619136,9171
2010-12-06,0.112515561,0.393312379,0.311131207,0.295556418,10443
2010-12-07,0.105350554,0.388102608,0.307493626,0.304403766,10840
2010-12-08,0.089084288,0.387182846,0.314256525,0.29856063,11259
2010-12-09,0.10163965,0.38284749,0.307778254,0.309374266,10734
2010-12-10,0.093784406,0.382381804,0.311082018,0.306536168,9991
2010-12-13,0.186753947,0.409996924,0.280973771,0.309029319,10388
2010-12-14,0.120160549,0.394395664,0.305993013,0.299611319,11959
2010-12-15,0.090789582,0.383646948,0.318961204,0.297391855,12171
2010-12-16,0.070047703,0.382631456,0.321568834,0.295799709,11949
2010-12-17,0.149808795,0.402061508,0.300597714,0.297340777,10460
2010-12-20,0.166451485,0.406820276,0.289222919,0.303956793,10069
2010-12-21,0.139076082,0.400642648,0.302502728,0.296854625,10239
2010-12-22,0.122717842,0.392814749,0.30776985,0.299415403,9640
2010-12-23,0.121577094,0.386346009,0.303265226,0.310388774,8801
2010-12-24,0.180409357,0.395168703,0.286769102,0.318062192,3420
2010-12-27,-0.083220109,0.330306449,0.361498219,0.308195315,2944
2010-12-28,-0.094650206,0.338085347,0.375312674,0.28660198,3402
2010-12-29,0.094438615,0.370493741,0.294498627,0.335007631,5718
2010-12-30,0.060080107,0.360523957,0.317115503,0.322360551,5992
2010-12-31,0.216923077,0.407757152,0.278879903,0.313362937,3900
2011-01-03,0.036761389,0.377693494,0.334680202,0.2876263,4434
2011-01-04,0.135073902,0.391552314,0.294594487,0.31385321,9269
2011-01-05,0.056647157,0.378058369,0.316798589,0.305143049,9568
2011-01-06,0.076843879,0.381792505,0.321622948,0.296584547,10684
2011-01-07,0.100459482,0.386885372,0.315925196,0.297189441,9576
2011-01-10,0.126645652,0.402397178,0.308521266,0.289081555,10786
2011-01-11,0.109126182,0.39519453,0.312947221,0.291858253,12371
2011-01-12,0.113076859,0.397104255,0.309778109,0.293117649,11983
2011-01-13,0.032722731,0.37375506,0.333244501,0.293000438,12010
2011-01-14,0.07946521,0.386179866,0.319171953,0.294648175,10621
2011-01-17,0.139076155,0.397622045,0.302987389,0.299390555,8010
2011-01-18,0.127657666,0.394581433,0.307506688,0.297911879,11147
2011-01-19,0.061110153,0.377939602,0.322681043,0.29937936,11602
2011-01-20,0.059863602,0.373215917,0.323884823,0.302899263,11877
2011-01-21,0.063983386,0.375130869,0.329476104,0.295393027,10112
2011-01-24,0.136416634,0.401724062,0.306354981,0.291920942,10292
2011-01-25,0.078598315,0.38321897,0.321464493,0.295316523,11158
2011-01-26,0.089827324,0.390253485,0.316499463,0.293247046,11177
2011-01-27,0.079361277,0.38631003,0.320810285,0.292879681,12525
2011-01-28,0.026641474,0.366320331,0.337501387,0.296178274,10585
2011-01-31,0.088927039,0.388329906,0.31900051,0.292669584,11650
2011-02-01,0.087071877,0.391467591,0.318666045,0.289866377,12438
2011-02-02,0.071291407,0.384430641,0.322709888,0.292859467,12498
2011-02-03,0.056577774,0.37710413,0.325122249,0.297773621,12337
2011-02-04,0.049220174,0.375396322,0.33701845,0.287585221,9874
2011-02-07,0.145579346,0.402882063,0.298286292,0.298831649,9761
2011-02-08,0.072745346,0.39154266,0.323977947,0.284479391,11066
2011-02-09,0.124492029,0.396858635,0.301852176,0.301289193,12796
2011-02-10,0.092609017,0.389245794,0.318895375,0.291858837,13530
2011-02-11,0.08051088,0.386829327,0.325267269,0.287903405,10570
2011-02-14,0.139932031,0.401223798,0.302451336,0.296324865,11770
2011-02-15,0.137671991,0.406867662,0.304939989,0.288192338,12646
2011-02-16,0.110701711,0.397027502,0.313949869,0.289022629,12213
2011-02-17,0.100699188,0.392722571,0.314552257,0.29272518,12443
2011-02-18,0.123146293,0.39852044,0.309216203,0.292263343,9980
2011-02-21,0.104878624,0.385890868,0.313476847,0.300632276,8486
2011-02-22,0.01598945,0.371656869,0.343812411,0.284530713,12133
2011-02-23,0.053989407,0.379792153,0.328793813,0.291414035,11706
2011-02-24,0.028977392,0.373955946,0.339080856,0.286963199,14287
2011-02-25,0.0559473,0.375264498,0.327756627,0.296978879,10778
2011-02-28,0.119231689,0.39588409,0.309823806,0.294292098,12547
2011-03-01,0.069631493,0.38563626,0.324785722,0.289578025,13514
2011-03-02,0.073476409,0.384663084,0.321714951,0.293621966,12208
2011-03-03,0.065202816,0.382685762,0.325647409,0.29166683,11932
2011-03-04,0.063542739,0.376162392,0.324248747,0.299588856,9710
2011-03-07,0.127305064,0.402260072,0.305856841,0.291883083,10683
2011-03-08,0.117470146,0.39994417,0.307117056,0.292938772,11305
2011-03-09,0.088383214,0.383217548,0.320036135,0.296746311,12129
2011-03-10,0.034989503,0.370109797,0.336211045,0.293679153,12861
2011-03-11,-0.064650059,0.346284562,0.359952109,0.293763325,11802
2011-03-14,-0.076333992,0.347363548,0.373331339,0.279305102,12144
2011-03-15,-0.033317138,0.35574199,0.359380333,0.284877666,14407
2011-03-16,-0.023970346,0.359189496,0.358244395,0.282566108,12140
2011-03-17,-0.047829618,0.356547491,0.362561141,0.280891389,11081
2011-03-18,-0.017190894,0.361722503,0.350119039,0.288158462,10587
2011-03-21,0.028812303,0.375825873,0.339223351,0.284950776,10794
2011-03-22,0.049632052,0.379248327,0.331703923,0.289047748,12230
2011-03-23,0.001401368,0.363828304,0.343230657,0.292941038,12131
2011-03-24,0.026528854,0.369338921,0.340858844,0.289802244,11610
2011-03-25,0.01725282,0.366025312,0.345519179,0.288455509,10549
2011-03-28,0.030163461,0.370780858,0.336951234,0.292267908,11073
2011-03-29,-0.005503625,0.364607334,0.353283587,0.282109072,11447
2011-03-30,0.034790935,0.375774096,0.336518647,0.287707257,12532
2011-03-31,0.027073104,0.361932541,0.330192185,0.307875282,14664
2011-04-01,0.028611827,0.371271026,0.337199022,0.291529959,12023
2011-04-04,0.071200365,0.391681831,0.327883525,0.280434642,10955
2011-04-05,0.024859161,0.376762275,0.340731246,0.282506473,11183
2011-04-06,0.038591623,0.374210597,0.331317249,0.294472154,11531
2011-04-07,0.035554106,0.375108237,0.331280732,0.293611035,12263
2011-04-08,0.020833333,0.369915748,0.342962446,0.287121809,9936
2011-04-11,0.029338431,0.3750885,0.337246633,0.287664871,12032
2011-04-12,-0.035680839,0.354258194,0.358275592,0.287466223,10678
2011-04-13,0.027832491,0.369551821,0.338081279,0.292366909,11677
2011-04-14,0.050026993,0.379627845,0.332821984,0.287550167,11114
2011-04-15,0.025545404,0.360415062,0.337032103,0.302552837,10726
2011-04-18,0.03896231,0.368533165,0.339705444,0.291761398,10215
2011-04-19,0.061403509,0.378157877,0.324008486,0.297833642,11172
2011-04-20,0.097691709,0.387412018,0.314060472,0.298527501,11567
2011-04-21,0.060850075,0.37647315,0.319060592,0.304466262,12046
2011-04-22,-0.068250758,0.361464441,0.370713652,0.26782189,1978
2011-04-25,-0.177234365,0.330104671,0.409877938,0.26001739,4621
2011-04-26,0.101838369,0.39222841,0.316036856,0.291734724,10988
2011-04-27,0.081911799,0.388198467,0.316090845,0.295710688,12721
2011-04-28,0.149549438,0.40487377,0.295110279,0.300015953,16202
2011-04-29,0.026624811,0.371398901,0.334585194,0.294015891,8601
2011-05-02,-0.045830413,0.364086325,0.356324447,0.279589233,7135
2011-05-03,0.133112233,0.397262837,0.303672118,0.299065033,13267
2011-05-04,0.102406832,0.388764788,0.308958595,0.302276617,12880
2011-05-05,0.021683864,0.371536851,0.339831938,0.288631214,13374
2011-05-06,0.033482782,0.371354693,0.338707959,0.28993735,10483
2011-05-09,0.066959564,0.387164259,0.314042379,0.298793352,12291
2011-05-10,0.056603774,0.376844103,0.328234557,0.294921337,12137
2011-05-11,0.05799407,0.377050398,0.325673571,0.297276048,13829
2011-05-12,0.050195665,0.379596711,0.327907454,0.292495839,13288
2011-05-13,0.065902859,0.378337285,0.321013036,0.300649681,10212
2011-05-16,0.029582712,0.35673125,0.317276245,0.325992511,13420
2011-05-17,0.0613804,0.377581901,0.325546465,0.296871636,11388
2011-05-18,0.096055809,0.389495293,0.310406967,0.300097745,11181
2011-05-19,0.072525102,0.382630107,0.319708668,0.297661238,12051
2011-05-20,0.037044638,0.369665841,0.326811264,0.303522895,9745
2011-05-23,0,0.361025016,0.345800365,0.293174619,9150
2011-05-24,0.073139103,0.384835534,0.324401833,0.290762628,11567
2011-05-25,0.019126855,0.368916344,0.337589769,0.293493886,11659
2011-05-26,0.076895597,0.378663405,0.312253,0.309083606,11197
2011-05-27,0.063602747,0.380124351,0.327187755,0.292687891,9465
2011-05-30,-0.060903285,0.358283245,0.363432164,0.278284568,4384
2011-05-31,0.060720736,0.377125483,0.323387059,0.299487455,11627
2011-06-01,0.04647785,0.37932215,0.330329856,0.290347997,12393
2011-06-02,0.016835017,0.366102142,0.339073094,0.294824762,9207
2011-06-03,-0.019180272,0.354146301,0.350465886,0.295387808,8759
2011-06-06,0.055526232,0.377081746,0.326655903,0.296262357,9473
2011-06-07,0.094081423,0.390199308,0.322349383,0.287451299,11692
2011-06-08,0.053431872,0.373753821,0.330919125,0.295327052,11772
2011-06-09,-0.002945903,0.359566772,0.343514051,0.296919169,11202
2011-06-10,0.024905818,0.364738383,0.335398542,0.29986307,9556
2011-06-13,0.057109692,0.382050103,0.32779955,0.290150357,8615
2011-06-14,0.054911323,0.383198147,0.326913582,0.289888266,11728
2011-06-15,0.016207043,0.366136033,0.338895686,0.294968265,11785
2011-06-16,-0.013269543,0.359891243,0.347163371,0.292945404,11078
2011-06-17,-0.004042348,0.365855751,0.349080721,0.28506352,10390
2011-06-20,0.033546618,0.370957514,0.338726273,0.290316215,10940
2011-06-21,0.058071118,0.378918973,0.324922422,0.296158601,11727
2011-06-22,0.033968804,0.36769854,0.334047357,0.298254107,11540
2011-06-23,-0.015325342,0.360222353,0.35164411,0.288133539,11680
2011-06-24,-0.026894344,0.348953818,0.355604625,0.295441552,9370
2011-06-27,0.029526995,0.372480475,0.343413066,0.284106459,10465
2011-06-28,0.033445111,0.373439669,0.337380691,0.289179639,11332
2011-06-29,0.055893178,0.383128242,0.330073058,0.28679869,11683
2011-06-30,0.072982564,0.385427783,0.324386307,0.290185915,12962
2011-07-01,0.021484375,0.370787852,0.337807222,0.29140493,10752
2011-07-04,0.130107215,0.387041663,0.30049667,0.312461662,6902
2011-07-05,0.030994272,0.371614104,0.335592555,0.292793334,9776
2011-07-06,-0.021993543,0.351916079,0.353502123,0.2945818,9912
2011-07-07,0.025112965,0.367225606,0.340133905,0.292640492,11508
2011-07-08,-0.051346537,0.341242994,0.359804245,0.29895276,9543
2011-07-11,-0.037592642,0.352821468,0.35999188,0.287186647,11199
2011-07-12,-0.035524629,0.348446106,0.365020354,0.28653353,10922
2011-07-13,-0.004292629,0.365742255,0.347129846,0.287127905,10949
2011-07-14,-0.039471269,0.34452178,0.353826186,0.301652037,10894
2011-07-15,-0.047994678,0.343175028,0.361177283,0.295647683,10522
2011-07-18,-0.018455158,0.356984551,0.35601188,0.287003572,9645
2011-07-19,0.012583816,0.366307861,0.342061072,0.291631057,10887
2011-07-20,0.08363701,0.384261678,0.320318195,0.295420146,11251
2011-07-21,-0.024211015,0.357923572,0.354266364,0.28781006,12928
2011-07-22,0.011692243,0.370330837,0.346704246,0.28296492,9579
2011-07-25,0.01746767,0.365115686,0.34381682,0.291067485,10362
2011-07-26,0.025193504,0.370179046,0.340750356,0.289070592,13178
2011-07-27,-0.005416727,0.359694097,0.353263676,0.287042241,13846
2011-07-28,-0.009475597,0.357886521,0.353917987,0.288195503,15408
2011-07-29,-0.094933525,0.335614358,0.374974452,0.289411196,13915
2011-08-01,0.016707703,0.366114422,0.343661169,0.290224404,11372
2011-08-02,-0.050309789,0.348462905,0.364884764,0.286652337,12105
2011-08-03,-0.040164779,0.344616741,0.364260904,0.291122352,11652
2011-08-04,-0.016474465,0.357427871,0.360507294,0.282064849,13961
2011-08-05,-0.154381943,0.312117377,0.407819057,0.280063555,11342
2011-08-08,-0.089012805,0.328021558,0.385581149,0.286397294,9684
2011-08-09,-0.070899259,0.337924119,0.379734927,0.282340954,9986
2011-08-10,-0.020338432,0.356428486,0.363667877,0.279903629,12292
2011-08-11,-0.013078471,0.348713421,0.349887282,0.301399299,11928
2011-08-12,-0.16086671,0.306814034,0.417686111,0.275499831,10661
2011-08-15,-0.009483382,0.344862621,0.342025461,0.313111916,11072
2011-08-16,-0.006480118,0.353531925,0.345789412,0.30067867,10185
2011-08-17,0.054733728,0.369732955,0.330127326,0.300139705,10816
2011-08-18,-0.068491879,0.336481872,0.376969724,0.286548419,10775
2011-08-19,-0.100570463,0.326626948,0.39034438,0.283028672,9466
2011-08-22,0.003360434,0.359505707,0.345848601,0.294645689,9225
2011-08-23,-0.018450859,0.354501613,0.363043517,0.282454854,10948
2011-08-24,-0.01853795,0.355049991,0.361312782,0.283637233,11436
2011-08-25,-0.018274679,0.355206759,0.349376935,0.295416313,12531
2011-08-26,-0.091504585,0.33530656,0.372739012,0.291954427,9923
2011-08-29,-0.130989421,0.338498377,0.385240626,0.276260993,6428
2011-08-30,0.111512792,0.386086094,0.313475402,0.300438491,10788
2011-08-31,-0.014499425,0.360272732,0.352001037,0.287726227,13035
2011-09-01,-0.052924137,0.346128787,0.371016131,0.282855097,12773
2011-09-02,-0.182690444,0.305308914,0.416154242,0.278536856,10318
2011-09-05,-0.00296456,0.353010825,0.352471441,0.294517732,7421
2011-09-06,-0.057224212,0.346917351,0.372186637,0.280896002,10887
2011-09-07,-0.010122536,0.358487207,0.353012946,0.288499851,11262
2011-09-08,0.000255493,0.358897594,0.346431946,0.294670472,11742
2011-09-09,-0.157992565,0.310092365,0.412835242,0.277072361,11298
2011-09-12,-0.08862087,0.343006184,0.377296167,0.279697629,11442
2011-09-13,-0.005430428,0.35851929,0.353704884,0.287775814,11233
2011-09-14,-0.05698241,0.344313866,0.373053488,0.282632646,12109
2011-09-15,-0.002795304,0.358299492,0.356300788,0.285399726,12521
2011-09-16,-0.005142446,0.355705127,0.353685064,0.290609822,9723
2011-09-19,-0.01739553,0.360855079,0.363569427,0.275575489,10290
2011-09-20,-0.032685185,0.349925872,0.368284616,0.281789506,10800
2011-09-21,-0.074666227,0.33732213,0.386861869,0.275815981,12134
2011-09-22,-0.118403513,0.327453192,0.394784526,0.277762276,12753
2011-09-23,-0.081708361,0.339421232,0.380395921,0.28018284,10513
2011-09-26,0.028308493,0.371220432,0.346003774,0.2827758,9997
2011-09-27,0.033625186,0.367748378,0.340437999,0.291813618,10736
2011-09-28,-0.105248991,0.331169863,0.382163192,0.286666943,11145
2011-09-29,-0.056227228,0.342922755,0.37401071,0.283066532,12076
2011-09-30,-0.035525059,0.348163122,0.363434067,0.288402803,11513
2011-10-03,-0.03056919,0.35186643,0.368136602,0.279996959,11613
2011-10-04,-0.102491409,0.330380179,0.396062523,0.273557265,11640
2011-10-05,-0.097031074,0.331322226,0.389757525,0.278920235,11553
2011-10-06,-0.02915126,0.346145114,0.367167028,0.286687871,11629
2011-10-07,-0.06409002,0.338357664,0.365029123,0.296613222,10220
2011-10-10,0.062158619,0.375282881,0.332952628,0.291764482,9154
2011-10-11,-0.045359322,0.34937448,0.36896351,0.281662001,10979
2011-10-12,-0.041986603,0.344945016,0.367276013,0.287778966,12242
2011-10-13,-0.060321363,0.341313247,0.372722626,0.285964126,11389
2011-10-14,-0.038217766,0.343107599,0.361276117,0.295616276,10571
2011-10-17,-0.014237347,0.360458433,0.354828074,0.284713495,11519
2011-10-18,-0.020364324,0.348906624,0.353162357,0.297931012,11638
2011-10-19,-0.033479645,0.347607259,0.357419083,0.294973652,11619
2011-10-20,-0.074746435,0.332679733,0.377228217,0.290092032,13606
2011-10-21,-0.02102555,0.350953896,0.359719895,0.289326194,11272
2011-10-24,-0.002960383,0.366398622,0.35679825,0.276803128,11485
2011-10-25,-0.052451176,0.346750403,0.371098913,0.282150665,12545
2011-10-26,-0.075507464,0.334970574,0.380266594,0.284762821,12661
2011-10-27,0.047648095,0.369636593,0.329057988,0.301305412,14754
2011-10-28,0.024613987,0.365970603,0.339107287,0.294922099,11010
2011-10-31,-0.027099567,0.3546164,0.362632481,0.282751113,11550
2011-11-01,-0.036702128,0.35038502,0.364942917,0.284672056,11280
2011-11-02,-0.038201458,0.344691903,0.355316524,0.299991566,11387
2011-11-03,-0.057096727,0.341260288,0.369503457,0.289236249,13626
2011-11-04,0.014756701,0.356592338,0.339686763,0.303720898,10707
2011-11-07,-0.015614053,0.356943515,0.350666644,0.292389838,9991
2011-11-08,-0.036987109,0.345706702,0.362110794,0.292182504,11869
2011-11-09,-0.056809631,0.340997682,0.366889801,0.292112511,13290
2011-11-10,-0.046852927,0.341814777,0.359869138,0.298316093,12742
2011-11-11,-0.054108216,0.341758824,0.365201581,0.293039588,9481
2011-11-14,-0.022371365,0.332663138,0.337289868,0.330046983,13410
2011-11-15,0.013148224,0.358271793,0.336862532,0.304865669,12245
2011-11-16,-0.072953878,0.342054858,0.373768838,0.284176307,12597
2011-11-17,-0.037939436,0.349287154,0.362692302,0.288020549,11492
2011-11-18,-0.040805455,0.346814543,0.364317336,0.28886812,9386
2011-11-21,0.002045189,0.357762497,0.353340445,0.288897061,10268
2011-11-22,-0.022708618,0.35082922,0.352181395,0.296989381,10965
2011-11-23,-0.108664705,0.328429249,0.387319826,0.284250945,10537
2011-11-24,-0.051407743,0.335917455,0.361925683,0.302156859,7956
2011-11-25,-0.068974425,0.322561365,0.372931685,0.304506952,7742
2011-11-28,0.014497321,0.364647992,0.344769608,0.290582387,9519
2011-11-29,-0.023362426,0.352224446,0.35697196,0.290803589,11343
2011-11-30,-0.026112422,0.350176394,0.357011494,0.292812092,12293
2011-12-01,0.015556598,0.362879861,0.336904869,0.300215259,12792
2011-12-02,-0.006875397,0.353840313,0.346859238,0.299300447,9454
2011-12-05,0.067948718,0.379278936,0.326671615,0.294049437,10140
2011-12-06,0.01936588,0.364422483,0.342636307,0.292941206,11102
2011-12-07,-0.034362687,0.34788231,0.355637578,0.296480114,10913
2011-12-08,-0.080851064,0.332944003,0.372605232,0.294450768,11985
2011-12-09,-0.063224338,0.334090707,0.369605726,0.296303556,9664
2011-12-12,-0.027536384,0.35168346,0.358180042,0.290136504,9551
2011-12-13,0.009254975,0.361444404,0.343692572,0.294863007,10805
2011-12-14,-0.053356568,0.339715691,0.368886397,0.291397899,12051
2011-12-15,-0.06435685,0.340882345,0.368471327,0.290646332,11949
2011-12-16,-0.006635361,0.351696876,0.346687345,0.301615791,9796
2011-12-19,0.045690974,0.369792399,0.333725187,0.296482404,9805
2011-12-20,0.005647478,0.35747462,0.341689299,0.300836071,10093
2011-12-21,0.007859549,0.352925621,0.345232049,0.301842321,9797
2011-12-22,0.012026322,0.360113033,0.337728663,0.302158308,8814
2011-12-23,0.046262809,0.36310431,0.325272537,0.311623136,6636
2011-12-26,-0.253692441,0.299106892,0.412234843,0.288658285,1151
2011-12-27,-0.108557605,0.333236238,0.360682557,0.306081198,3307
2011-12-28,0.031751759,0.338624091,0.319145751,0.342230154,5543
2011-12-29,-0.022365361,0.334058609,0.335867334,0.330074053,5589
2011-12-30,0.043958333,0.360041753,0.328124369,0.311833878,4800
2012-01-02,-0.155074116,0.309444647,0.381152823,0.309402547,1754
2012-01-03,0.14527845,0.392742405,0.294446826,0.312810762,7021
2012-01-04,0.015688776,0.354624068,0.337281248,0.308094681,7840
2012-01-05,-0.003991801,0.35021625,0.348751761,0.301031981,9269
2012-01-06,0.002524949,0.353427005,0.342228145,0.304344844,8317
2012-01-09,0.025968261,0.365566341,0.337765598,0.296668066,9011
2012-01-10,0.023455598,0.360028535,0.341299851,0.298671615,10360
2012-01-11,-0.005385253,0.352767909,0.348262515,0.298969567,9656
2012-01-12,-0.023430592,0.352005465,0.350597683,0.297396856,11310
2012-01-13,-0.067762027,0.332314682,0.366001624,0.301683669,9312
2012-01-16,0.020775011,0.362077182,0.347769226,0.290153576,6787
2012-01-17,-0.013654037,0.358161143,0.359671447,0.282167397,11059
2012-01-18,-0.042599414,0.346254634,0.360256462,0.293488894,10587
2012-01-19,-0.018852894,0.35859,0.348947122,0.292462863,11298
2012-01-20,-0.053342413,0.33928638,0.363035183,0.297678436,8811
2012-01-23,0.037922506,0.368339206,0.334425393,0.297235396,8491
2012-01-24,-0.00591782,0.358551888,0.350146166,0.291301937,8956
2012-01-25,-0.019323178,0.357057563,0.350746899,0.292195535,9781
2012-01-26,-0.026446591,0.353449479,0.352164094,0.294386418,10663
2012-01-27,0.004096961,0.35744903,0.34364702,0.298903957,8787
2012-01-30,0.023682455,0.366683536,0.332069232,0.30124723,8994
2012-01-31,0.041329214,0.374296707,0.332422348,0.293280951,11977
2012-02-01,0.043243654,0.367824299,0.326316125,0.305859567,13158
2012-02-02,0.051812571,0.372146258,0.32601329,0.301840458,11503
2012-02-03,0.069765035,0.377817779,0.330564106,0.291618104,9661
2012-02-06,0.05965305,0.369929863,0.320553967,0.30951615,8935
2012-02-07,0.078867263,0.382511382,0.325187323,0.292301299,10841
2012-02-08,0.119875933,0.388066605,0.30254561,0.309387769,11929
2012-02-09,0.03285484,0.368792872,0.33107945,0.30012767,13027
2012-02-10,0.03242805,0.369415627,0.341423156,0.289161197,9868
2012-02-13,0.067499475,0.377721418,0.320825739,0.301452843,9526
2012-02-14,0.013702596,0.35782396,0.339172224,0.303003817,10363
2012-02-15,0.063321607,0.379948228,0.325950734,0.294101032,10802
2012-02-16,0.052257561,0.37460901,0.329311957,0.296079038,11539
2012-02-17,0.082236132,0.389221633,0.321377834,0.289400533,9266
2012-02-20,0.10614364,0.362723674,0.288666413,0.348609898,6934
2012-02-21,0.10711343,0.380879456,0.299635647,0.319484892,10923
2012-02-22,0.042192934,0.3622576,0.323115143,0.314627261,10926
2012-02-23,0.071485243,0.381426152,0.326186845,0.292386996,12604
2012-02-24,0.097360534,0.378738806,0.316659655,0.304601535,10343
2012-02-27,0.090740569,0.396079743,0.316812661,0.287107599,10789
2012-02-28,0.063502015,0.37851347,0.332081077,0.289405459,11165
2012-02-29,0.0871574,0.378491908,0.313053409,0.308454682,12770
2012-03-01,0.109695291,0.388426895,0.304837522,0.306735582,12635
2012-03-02,0.060214376,0.370058943,0.320839824,0.309101239,9516
2012-03-05,0.110581796,0.392489616,0.310883667,0.296626717,9866
2012-03-06,0.093954248,0.389984111,0.314168446,0.295847444,11016
2012-03-07,0.081898557,0.381206202,0.313740803,0.305053003,10745
2012-03-08,0.135105806,0.397401728,0.299237163,0.30336111,11058
2012-03-09,0.081553582,0.378848463,0.318933644,0.302217894,10582
2012-03-12,0.101417553,0.386172789,0.310336745,0.303490465,9594
2012-03-13,0.068343702,0.38149334,0.324454087,0.294052578,11091
2012-03-14,0.04060776,0.368959807,0.333727177,0.297313007,11057
2012-03-15,0.051251286,0.37210451,0.325899751,0.301995746,11668
2012-03-16,0.063009875,0.370219092,0.32156471,0.308216196,9316
2012-03-19,0.146542609,0.3987132,0.293425032,0.307861766,9458
2012-03-20,0.110105167,0.394918542,0.309555598,0.29552586,10935
2012-03-21,0.077109838,0.380637904,0.31649219,0.302869909,10297
2012-03-22,0.058714577,0.3728873,0.32378714,0.303325557,10798
2012-03-23,0.066754554,0.37291833,0.320898266,0.306183417,8344
2012-03-26,0.1391236,0.403568121,0.29919853,0.297233351,10178
2012-03-27,0.080567879,0.388521121,0.324115618,0.287363269,11270
2012-03-28,0.043953019,0.367986631,0.325109425,0.306903938,10898
2012-03-29,0.048932598,0.374370059,0.324992812,0.300637127,12507
2012-03-30,0.055812757,0.37374054,0.322819049,0.303440414,11664
2012-04-02,0.116982654,0.389943386,0.307267547,0.302789074,12395
2012-04-03,0.117747928,0.397318711,0.303564005,0.299117278,10497
2012-04-04,0.040079169,0.367728033,0.332780001,0.299491965,10105
2012-04-05,0.105996491,0.386814683,0.309207739,0.303977588,9689
2012-04-06,-0.145064806,0.327685366,0.390350574,0.281964062,2006
2012-04-09,-0.183555298,0.324295154,0.399322185,0.276382671,3454
2012-04-10,0.083195364,0.380706158,0.314411532,0.30488231,9664
2012-04-11,0.03310985,0.365856503,0.332438425,0.301705078,9695
2012-04-12,0.085708979,0.380767661,0.316179367,0.303052984,10769
2012-04-13,0.01180777,0.356142794,0.339565977,0.304291242,8469
2012-04-16,0.060394089,0.377664631,0.32347555,0.298859809,10150
2012-04-17,0.039058458,0.374919216,0.334714203,0.290366574,11598
2012-04-18,0.108542181,0.392068099,0.308678903,0.299252989,11332
2012-04-19,0.058005249,0.378701767,0.329783639,0.29151459,11430
2012-04-20,0.081346873,0.373770849,0.317807913,0.308421248,9355
2012-04-23,0.064500986,0.383749095,0.327504153,0.288746748,10651
2012-04-24,0.089971642,0.384730275,0.318260793,0.297008931,11637
2012-04-25,0.170038204,0.400901738,0.296837577,0.302260687,15967
2012-04-26,0.116654545,0.392225955,0.303412478,0.304361568,13750
2012-04-27,0.062210672,0.371221928,0.323074925,0.305703155,12313
2012-04-30,0.096944549,0.382559553,0.315168947,0.302271501,10604
2012-05-01,0.146693246,0.402745556,0.297828062,0.299426373,8528
2012-05-02,0.06855453,0.372779771,0.315203005,0.312017229,11159
2012-05-03,0.068169104,0.380537247,0.320287401,0.299175366,12513
2012-05-04,0.055307668,0.371887327,0.324912884,0.303199792,9637
2012-05-07,-0.095376657,0.355513062,0.368280126,0.276206814,6186
2012-05-08,0.057978495,0.375899281,0.326838387,0.297262332,11625
2012-05-09,0.088713911,0.383329632,0.315534847,0.301135521,11430
2012-05-10,0.039751822,0.369790096,0.332054209,0.298155694,13861
2012-05-11,0.011570756,0.353619779,0.340240136,0.306140083,9766
2012-05-14,0.022613065,0.359787225,0.338628637,0.301584136,10746
2012-05-15,0.027887502,0.363500647,0.333727427,0.302771933,12658
2012-05-16,0.051800272,0.37258385,0.325580674,0.301835485,11776
2012-05-17,-0.023171199,0.354832818,0.356933461,0.288233724,10444
2012-05-18,0.01217333,0.366408817,0.339742332,0.293848859,8954
2012-05-21,0.077023927,0.383332639,0.324282788,0.29238457,9153
2012-05-22,0.074809009,0.381975296,0.324484723,0.29353999,10079
2012-05-23,0.00819915,0.361961181,0.341633264,0.296405553,10123
2012-05-24,0.006948889,0.365997534,0.345951878,0.288050591,10937
2012-05-25,-0.014446569,0.354436228,0.348984585,0.296579181,9414
2012-05-28,0.048656245,0.371323028,0.33393306,0.294743908,5693
2012-05-29,0.035320088,0.375047187,0.336492427,0.288460393,9513
2012-05-30,-0.00152876,0.360062382,0.353417292,0.286520327,10466
2012-05-31,0.114144583,0.385675025,0.312380802,0.301944176,14981
2012-06-01,0.03286385,0.363913546,0.336714774,0.299371684,10650
2012-06-04,-0.162276975,0.332714033,0.40687144,0.260414543,5885
2012-06-05,-0.060395747,0.355905662,0.364282388,0.27981194,6772
2012-06-06,0.033206315,0.363771089,0.329230136,0.306998772,11022
2012-06-07,0.007062285,0.363308555,0.342380926,0.294310529,10195
2012-06-08,-0.004704222,0.353128632,0.351355452,0.295515912,8503
